"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.614793269E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.615795469E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.616792969E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.617779569E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.618781769E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.619777769E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.620778569E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.621773069E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.622793169E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.623793869E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.624795969E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.625800369E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.626791369E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.627790269E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.628774369E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
6.629779869E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.630783369E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.631784569E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.632779069E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.633783769E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.634779969E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.635778669E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.636837269E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.637778969E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.638780969E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.639790169E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.640787069E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.641795469E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.642786969E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.643776869E1,-3.299999952E0,-1.359749985E1,-4.869749832E1,5.066782356E1
6.644781169E1,-3.299999952E0,-1.359749985E1,-4.869749832E1,5.066782356E1
6.645782869E1,-3.299999952E0,-1.359749985E1,-4.880249786E1,5.076874826E1
6.646803069E1,-3.299999952E0,-1.359749985E1,-4.880249786E1,5.076874826E1
6.647789069E1,-3.299999952E0,-1.350000000E1,-4.880249786E1,5.074272162E1
6.648773969E1,-3.299999952E0,-1.350000000E1,-4.880249786E1,5.074272162E1
6.649796869E1,-3.299999952E0,-1.350000000E1,-4.889999771E1,5.083650043E1
6.650791469E1,-3.299999952E0,-1.350000000E1,-4.889999771E1,5.083650043E1
6.651780669E1,-3.299999952E0,-1.350000000E1,-4.889999771E1,5.083650043E1
6.652779669E1,-3.299999952E0,-1.350000000E1,-4.889999771E1,5.083650043E1
6.653781269E1,-3.202499866E0,-1.350000000E1,-4.889999771E1,5.083026443E1
6.654778369E1,-3.202499866E0,-1.350000000E1,-4.889999771E1,5.083026443E1
6.655779269E1,-3.202499866E0,-1.350000000E1,-4.889999771E1,5.083026443E1
6.656781469E1,-3.202499866E0,-1.350000000E1,-4.889999771E1,5.083026443E1
6.657810669E1,-3.202499866E0,-1.350000000E1,-4.889999771E1,5.083026443E1
6.658778769E1,-3.202499866E0,-1.350000000E1,-4.889999771E1,5.083026443E1
6.659788469E1,-3.202499866E0,-1.359749985E1,-4.889999771E1,5.085624626E1
6.660775669E1,-3.202499866E0,-1.359749985E1,-4.889999771E1,5.085624626E1
6.661797669E1,-3.202499866E0,-1.359749985E1,-4.889999771E1,5.085624626E1
6.662778569E1,-3.202499866E0,-1.359749985E1,-4.889999771E1,5.085624626E1
6.663784569E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.664783269E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.665782069E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.666785369E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.667778769E1,-3.202499866E0,-1.359749985E1,-4.869749832E1,5.066156680E1
6.668798469E1,-3.202499866E0,-1.359749985E1,-4.869749832E1,5.066156680E1
6.669782869E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.670777669E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.671780269E1,-3.202499866E0,-1.370249939E1,-4.859999847E1,5.059618905E1
6.672779369E1,-3.202499866E0,-1.370249939E1,-4.859999847E1,5.059618905E1
6.673781869E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.674789869E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.675780169E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.676807369E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.677780169E1,-3.202499866E0,-1.370249939E1,-4.859999847E1,5.059618905E1
6.678781669E1,-3.202499866E0,-1.370249939E1,-4.859999847E1,5.059618905E1
6.679781169E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.680780569E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.681802269E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.682794469E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.683784569E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.684825669E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.685779769E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.686783769E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.687795169E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.688789169E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.689778969E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.690779069E1,-3.202499866E0,-1.370249939E1,-4.869749832E1,5.068984945E1
6.691781169E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.692788669E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.693787569E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.694783269E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.695782669E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.696794469E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.697779569E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.698784369E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.699804769E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.700785469E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.701774269E1,-3.202499866E0,-1.370249939E1,-4.859999847E1,5.059618905E1
6.702780269E1,-3.202499866E0,-1.370249939E1,-4.859999847E1,5.059618905E1
6.703787269E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.704808369E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.705777669E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.706787869E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.707785369E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.708790369E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.709778169E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.710781369E1,-3.299999952E0,-1.370249939E1,-4.859999847E1,5.060245390E1
6.711784169E1,-3.299999952E0,-1.370249939E1,-4.869749832E1,5.069610273E1
6.712799969E1,-3.299999952E0,-1.370249939E1,-4.869749832E1,5.069610273E1
6.713789069E1,-3.299999952E0,-1.370249939E1,-4.869749832E1,5.069610273E1
6.714783569E1,-3.299999952E0,-1.370249939E1,-4.869749832E1,5.069610273E1
6.715779469E1,-3.299999952E0,-1.370249939E1,-4.869749832E1,5.069610273E1
6.716784169E1,-3.299999952E0,-1.370249939E1,-4.869749832E1,5.069610273E1
6.717812169E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.718787169E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.719777569E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.720821469E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.721780169E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.722777169E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.723776969E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.724783769E1,-3.202499866E0,-1.359749985E1,-4.880249786E1,5.076250393E1
6.725780369E1,-3.202499866E0,-1.359749985E1,-4.889999771E1,5.085624626E1
6.726816169E1,-3.202499866E0,-1.359749985E1,-4.889999771E1,5.085624626E1
6.727798769E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.728780769E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.729796669E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.730778169E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.731781469E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.732782569E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.733778269E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.734789169E1,-3.202499866E0,-1.359749985E1,-4.899749756E1,5.095000269E1
6.735784269E1,-3.299999952E0,-1.370249939E1,-4.889999771E1,5.089065008E1
6.736778469E1,-3.299999952E0,-1.370249939E1,-4.889999771E1,5.089065008E1
6.737783669E1,-3.299999952E0,-1.370249939E1,-4.889999771E1,5.089065008E1
6.738780669E1,-3.299999952E0,-1.370249939E1,-4.889999771E1,5.089065008E1
6.739783969E1,-3.299999952E0,-1.370249939E1,-4.889999771E1,5.089065008E1
6.740782669E1,-3.299999952E0,-1.370249939E1,-4.889999771E1,5.089065008E1
6.741781569E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.742805969E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.743791769E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.744778669E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.745777669E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.746789269E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.747795569E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.748797569E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.749777069E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.750896869E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.751781769E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.752802069E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.753779569E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.754775169E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.755791669E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.756780669E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.757803669E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.758807269E1,-3.299999952E0,-1.370249939E1,-4.880249786E1,5.079697124E1
6.759783269E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.760792269E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.761778469E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.762793569E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.763783869E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.764828969E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.765789569E1,-3.299999952E0,-1.379999924E1,-4.889999771E1,5.091698886E1
6.766788669E1,-3.299999952E0,-1.379999924E1,-4.889999771E1,5.091698886E1
6.767832869E1,-3.299999952E0,-1.379999924E1,-4.889999771E1,5.091698886E1
6.768789169E1,-3.299999952E0,-1.379999924E1,-4.889999771E1,5.091698886E1
6.769777969E1,-3.202499866E0,-1.379999924E1,-4.880249786E1,5.081712095E1
6.770790769E1,-3.202499866E0,-1.379999924E1,-4.880249786E1,5.081712095E1
6.771806669E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.772793169E1,-3.299999952E0,-1.379999924E1,-4.880249786E1,5.082335857E1
6.773784569E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.774803069E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.775778469E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.776794769E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.777802869E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.778809869E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.779791569E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.780779469E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.781784069E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.782832669E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.784076569E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.785781069E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.786782669E1,-3.299999952E0,-1.389750004E1,-4.880249786E1,5.084991942E1
6.787778269E1,-3.299999952E0,-1.389750004E1,-4.889999771E1,5.094350089E1
6.788781269E1,-3.299999952E0,-1.389750004E1,-4.889999771E1,5.094350089E1
6.789785669E1,-3.202499866E0,-1.389750004E1,-4.889999771E1,5.093727799E1
6.790806869E1,-3.202499866E0,-1.389750004E1,-4.889999771E1,5.093727799E1
6.791793669E1,-3.202499866E0,-1.379999924E1,-4.889999771E1,5.091076272E1
6.792812269E1,-3.202499866E0,-1.379999924E1,-4.889999771E1,5.091076272E1
6.793798269E1,-3.202499866E0,-1.379999924E1,-4.899749756E1,5.100441894E1
6.794792269E1,-3.202499866E0,-1.379999924E1,-4.899749756E1,5.100441894E1
6.795789569E1,-3.202499866E0,-1.379999924E1,-4.899749756E1,5.100441894E1
6.796790369E1,-3.202499866E0,-1.379999924E1,-4.899749756E1,5.100441894E1
6.797801369E1,-3.202499866E0,-1.379999924E1,-4.910249710E1,5.110529528E1
6.798779169E1,-3.202499866E0,-1.379999924E1,-4.910249710E1,5.110529528E1
6.799775269E1,-3.202499866E0,-1.379999924E1,-4.910249710E1,5.110529528E1
6.800782369E1,-3.202499866E0,-1.379999924E1,-4.910249710E1,5.110529528E1
6.801792769E1,-3.097499847E0,-1.379999924E1,-4.910249710E1,5.109882294E1
6.802859769E1,-3.097499847E0,-1.379999924E1,-4.910249710E1,5.109882294E1
6.803795669E1,-3.097499847E0,-1.379999924E1,-4.910249710E1,5.109882294E1
6.804801669E1,-3.097499847E0,-1.379999924E1,-4.910249710E1,5.109882294E1
6.805779969E1,-3.202499866E0,-1.379999924E1,-4.899749756E1,5.100441894E1
6.806777369E1,-3.202499866E0,-1.379999924E1,-4.899749756E1,5.100441894E1
6.807803669E1,-3.097499847E0,-1.379999924E1,-4.899749756E1,5.099793379E1
6.808778369E1,-3.097499847E0,-1.379999924E1,-4.899749756E1,5.099793379E1
6.809781569E1,-3.097499847E0,-1.379999924E1,-4.889999771E1,5.090426564E1
6.810797869E1,-3.097499847E0,-1.379999924E1,-4.889999771E1,5.090426564E1
6.811814269E1,-3.097499847E0,-1.389750004E1,-4.880249786E1,5.083717941E1
6.812788669E1,-3.097499847E0,-1.389750004E1,-4.880249786E1,5.083717941E1
6.813783969E1,-3.097499847E0,-1.389750004E1,-4.880249786E1,5.083717941E1
6.814787269E1,-3.097499847E0,-1.389750004E1,-4.880249786E1,5.083717941E1
6.815778469E1,-3.097499847E0,-1.389750004E1,-4.869749832E1,5.073639084E1
6.816772969E1,-3.097499847E0,-1.389750004E1,-4.869749832E1,5.073639084E1
6.817795569E1,-3.097499847E0,-1.389750004E1,-4.869749832E1,5.073639084E1
6.818790769E1,-3.097499847E0,-1.389750004E1,-4.869749832E1,5.073639084E1
6.819799369E1,-3.097499847E0,-1.389750004E1,-4.859999847E1,5.064281651E1
6.820775469E1,-3.097499847E0,-1.389750004E1,-4.859999847E1,5.064281651E1
6.821796469E1,-3.097499847E0,-1.389750004E1,-4.859999847E1,5.064281651E1
6.822792269E1,-3.097499847E0,-1.389750004E1,-4.859999847E1,5.064281651E1
6.823793769E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.824773569E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.825779569E1,-3.097499847E0,-1.389750004E1,-4.859999847E1,5.064281651E1
6.826773569E1,-3.097499847E0,-1.389750004E1,-4.859999847E1,5.064281651E1
6.827782269E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.828777669E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.829787669E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.830808669E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.831782469E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.832780669E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.833781269E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.834786269E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.835780469E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.836802269E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.837779669E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
6.838780569E1,-3.097499847E0,-1.389750004E1,-4.850249863E1,5.054925702E1
