"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.560339458E0,1.856091309E1,5.617324829E0,-4.753796387E1,5.134120997E1
2.570312458E0,1.783850098E1,3.599746704E0,-4.760656738E1,5.096621971E1
2.580285458E0,1.689782715E1,1.750900269E0,-4.798635864E1,5.090474271E1
2.590258458E0,1.604040527E1,-3.349151611E-1,-4.854321289E1,5.112582799E1
2.600231458E0,1.515252686E1,-2.377365112E0,-4.904653931E1,5.138885047E1
2.610204458E0,1.424768066E1,-4.623489380E0,-4.936447144E1,5.158705359E1
2.620177458E0,1.332525635E1,-6.483489990E0,-4.947250366E1,5.164423218E1
2.630150458E0,1.284960938E1,-8.534881592E0,-5.013113403E1,5.245080804E1
2.640123458E0,1.183111572E1,-1.022460938E1,-5.001263428E1,5.240020538E1
2.650096458E0,1.094183350E1,-1.202322388E1,-4.964016724E1,5.223435494E1
2.660069458E0,1.051226807E1,-1.379061890E1,-4.962182617E1,5.256438511E1
2.670042458E0,9.627441406E0,-1.551907349E1,-4.942156982E1,5.268795720E1
2.680015458E0,8.957092285E0,-1.730227661E1,-4.887741089E1,5.261748353E1
2.689988458E0,8.087463379E0,-1.916864014E1,-4.844879150E1,5.272693075E1
2.699961458E0,7.096191406E0,-2.103140259E1,-4.746597290E1,5.239937414E1
2.709934458E0,6.076049805E0,-2.322921753E1,-4.640991211E1,5.225318048E1
2.719907458E0,5.450805664E0,-2.530352783E1,-4.567382812E1,5.249836549E1
2.729879458E0,4.886657715E0,-2.721707153E1,-4.470819092E1,5.256872399E1
2.739852458E0,4.331909180E0,-2.890060425E1,-4.334097290E1,5.227284472E1
2.749825458E0,3.728881836E0,-3.070773315E1,-4.205899048E1,5.220946385E1
2.759798458E0,3.397094727E0,-3.212063599E1,-4.084405518E1,5.207218405E1
2.769771458E0,2.657409668E0,-3.397445679E1,-3.944851685E1,5.212975179E1
2.779744458E0,2.731262207E0,-3.556719971E1,-3.818771362E1,5.225693217E1
2.789717458E0,2.296325684E0,-3.715612793E1,-3.650756836E1,5.214070868E1
2.799690458E0,2.196228027E0,-3.882186890E1,-3.478802490E1,5.217439601E1
2.809663458E0,1.819519043E0,-4.031887817E1,-3.323989868E1,5.228588195E1
2.819636458E0,1.751953125E0,-4.157324219E1,-3.199548340E1,5.248918711E1
2.829609458E0,1.717468262E0,-4.308541870E1,-3.013238525E1,5.260478726E1
2.839582458E0,2.229187012E0,-4.448953247E1,-2.845715332E1,5.285922199E1
2.849555458E0,2.104675293E0,-4.551809692E1,-2.618826294E1,5.255617872E1
2.859528458E0,2.405395508E0,-4.658825684E1,-2.474102783E1,5.280501928E1
2.869501458E0,2.857543945E0,-4.741964722E1,-2.270755005E1,5.265378741E1
2.879474458E0,3.062255859E0,-4.808905029E1,-2.070556641E1,5.244668387E1
2.889447458E0,3.245544434E0,-4.869616699E1,-1.877139282E1,5.228972583E1
2.899419458E0,3.890563965E0,-4.924331665E1,-1.690719604E1,5.221009482E1
2.909392458E0,4.236450195E0,-4.987182617E1,-1.476498413E1,5.218382232E1
2.919365458E0,4.868164062E0,-5.015835571E1,-1.268988037E1,5.196722749E1
2.929338458E0,5.677001953E0,-5.045217896E1,-1.080123901E1,5.190681532E1
2.939311458E0,6.204772949E0,-5.102047729E1,-8.046813965E0,5.202249058E1
2.949284458E0,6.851318359E0,-5.121896362E1,-6.214294434E0,5.204748076E1
2.959257458E0,7.694091797E0,-5.127722168E1,-3.549987793E0,5.197263631E1
2.969230458E0,8.990661621E0,-5.143005371E1,-1.789703369E0,5.224064949E1
2.979203458E0,9.545471191E0,-5.099807739E1,1.219482422E0,5.189804481E1
2.989176458E0,1.041723633E1,-5.109613037E1,3.186004639E0,5.224446360E1
2.999149458E0,1.120391846E1,-5.064700317E1,4.584228516E0,5.207361972E1
3.009122458E0,1.215924072E1,-4.988168335E1,7.161865234E0,5.183938447E1
3.019095458E0,1.338110352E1,-4.908950806E1,9.117034912E0,5.169094755E1
3.029068458E0,1.436920166E1,-4.859365845E1,1.119613647E1,5.189577121E1
3.039041458E0,1.569311523E1,-4.790023804E1,1.291387939E1,5.203340226E1
3.049014458E0,1.687249756E1,-4.675317383E1,1.534945679E1,5.202063303E1
3.058987458E0,1.829278564E1,-4.553378296E1,1.682046509E1,5.187368739E1
3.068959458E0,1.950915527E1,-4.411727905E1,1.788751221E1,5.144807619E1
3.078932458E0,2.065374756E1,-4.311633301E1,1.913278198E1,5.149425994E1
3.088905458E0,2.184265137E1,-4.153247070E1,2.068789673E1,5.128388258E1
3.098878458E0,2.322473145E1,-4.011648560E1,2.201342773E1,5.131580232E1
3.108851458E0,2.451165771E1,-3.879299927E1,2.331423950E1,5.147107848E1
3.118824458E0,2.548468018E1,-3.715234375E1,2.463879395E1,5.135012889E1
3.128797458E0,2.667938232E1,-3.558471680E1,2.522656250E1,5.113160438E1
3.138770458E0,2.783477783E1,-3.410427856E1,2.592233276E1,5.108663239E1
3.148743458E0,2.896337891E1,-3.233184814E1,2.670892334E1,5.096658031E1
3.158716458E0,2.990716553E1,-3.086895752E1,2.772235107E1,5.114547719E1
3.168689458E0,3.064764404E1,-2.925894165E1,2.796545410E1,5.076839937E1
3.178662833E0,3.147302246E1,-2.760562134E1,2.849346924E1,5.064088528E1
3.188635833E0,3.236718750E1,-2.631301880E1,2.910949707E1,5.086622263E1
3.198608833E0,3.310241699E1,-2.474655151E1,2.989410400E1,5.100803149E1
3.208581833E0,3.324365234E1,-2.300753784E1,3.061859131E1,5.071474492E1
3.218554833E0,3.346557617E1,-2.126852417E1,3.093420410E1,5.029135007E1
3.228527833E0,3.357098389E1,-1.946444702E1,3.234262085E1,5.051653967E1
3.238499833E0,3.346295166E1,-1.752813721E1,3.365231323E1,5.059133240E1
3.248472833E0,3.330548096E1,-1.557662964E1,3.470370483E1,5.055920868E1
3.258445833E0,3.271643066E1,-1.368978882E1,3.612762451E1,5.062588672E1
