"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.062092375E0,-7.345199585E-1,-5.019382095E1,-2.760810852E0,5.027505602E1
2.072147375E0,-7.186889648E-2,-5.009464645E1,-6.027984619E0,5.045607364E1
2.082201375E0,5.734329224E-1,-4.944934464E1,-9.221847534E0,5.030515860E1
2.092256375E0,1.213073730E0,-4.867672348E1,-1.279935455E1,5.034598726E1
2.102310375E0,1.978675842E0,-4.773206711E1,-1.590951538E1,5.035253785E1
2.112364375E0,2.502838135E0,-4.664076614E1,-1.907199860E1,5.045162431E1
2.122419375E0,2.862487793E0,-4.510829544E1,-2.227721405E1,5.039073744E1
2.132473375E0,3.083129883E0,-4.344497299E1,-2.529719543E1,5.036784158E1
2.142528375E0,3.425521851E0,-4.187197495E1,-2.792301178E1,5.044493109E1
2.152582375E0,3.653610229E0,-4.052446365E1,-3.031967926E1,5.074311749E1
2.162637375E0,3.665542603E0,-3.911182785E1,-3.180162048E1,5.054220361E1
2.172691375E0,3.729804993E0,-3.807119370E1,-3.327656555E1,5.070164740E1
2.182745375E0,3.774597168E0,-3.700368881E1,-3.419029236E1,5.052223927E1
2.192800375E0,3.749916077E0,-3.602981949E1,-3.517229462E1,5.049059389E1
2.202854375E0,3.836494446E0,-3.507132339E1,-3.612136841E1,5.049227337E1
2.212909375E0,4.074302673E0,-3.411479568E1,-3.715250397E1,5.060363404E1
2.222963375E0,4.194854736E0,-3.304916763E1,-3.811967468E1,5.062562479E1
2.233017375E0,4.189727783E0,-3.180807877E1,-3.899805450E1,5.049906879E1
2.243072375E0,4.221069336E0,-3.055515671E1,-3.992948914E1,5.045591274E1
2.253126375E0,4.002082825E0,-2.936697006E1,-4.099749756E1,5.058883675E1
2.263181375E0,3.733741760E0,-2.814225006E1,-4.162824249E1,5.038687963E1
2.273235375E0,3.433647156E0,-2.695987701E1,-4.261385345E1,5.054270875E1
2.283290375E0,2.937454224E0,-2.586443710E1,-4.345641327E1,5.065626909E1
2.293344375E0,2.445426941E0,-2.462136841E1,-4.424935913E1,5.069711707E1
2.303398375E0,1.832618713E0,-2.339730072E1,-4.475897980E1,5.053868266E1
2.313453375E0,1.214035034E0,-2.214554596E1,-4.535342407E1,5.048596005E1
2.323507375E0,6.199340820E-1,-2.103466034E1,-4.573758698E1,5.034648067E1
2.333562375E0,-6.816864014E-2,-1.979666901E1,-4.646425629E1,5.050583989E1
2.343616375E0,-8.917541504E-1,-1.860718918E1,-4.694900513E1,5.050971983E1
2.353671375E0,-1.726737976E0,-1.738369370E1,-4.741239929E1,5.052830926E1
2.363725375E0,-2.805137634E0,-1.609848785E1,-4.779607391E1,5.051232315E1
