"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.123766958E0,9.719352722E0,2.178417778E1,4.504628754E1,5.097238703E1
2.133822958E0,9.719352722E0,2.178417778E1,4.504628754E1,5.097238703E1
2.143878958E0,8.963966370E0,2.009853935E1,4.607819366E1,5.106372400E1
2.153934958E0,8.063583374E0,1.856157684E1,4.692749786E1,5.110522055E1
2.163990958E0,7.336746216E0,1.655814552E1,4.781970978E1,5.113437857E1
2.174046625E0,6.586898804E0,1.453824043E1,4.848523712E1,5.104474399E1
2.184102625E0,5.716125488E0,1.227892113E1,4.917739105E1,5.100844818E1
2.194158625E0,4.966613770E0,9.654626846E0,4.977474213E1,5.094510797E1
2.204214625E0,3.996780396E0,6.789148331E0,5.039203644E1,5.100415792E1
2.214270625E0,3.045249939E0,3.794427872E0,5.091165161E1,5.114359686E1
2.224326625E0,2.003547668E0,5.182304382E-1,5.107395935E1,5.111586926E1
2.234382625E0,9.151992798E-1,-2.711429596E0,5.092868042E1,5.100901812E1
2.244438625E0,-3.810882568E-1,-5.992469788E0,5.064903259E1,5.100371972E1
2.254494625E0,-1.640289307E0,-9.265941620E0,4.993558502E1,5.081447505E1
2.264550625E0,-3.019020081E0,-1.252680969E1,4.929160309E1,5.094798895E1
2.274606625E0,-4.410079956E0,-1.558880997E1,4.827146912E1,5.091752677E1
2.284662625E0,-5.745964050E0,-1.847681046E1,4.711897278E1,5.093727734E1
2.294718625E0,-7.049827576E0,-2.118444061E1,4.573295593E1,5.089188394E1
2.304774625E0,-8.333786011E0,-2.397274780E1,4.423051453E1,5.099493153E1
2.314830625E0,-9.314445496E0,-2.668001175E1,4.232442474E1,5.089144183E1
2.324886625E0,-1.007069397E1,-2.938196564E1,4.027317047E1,5.085909006E1
2.334942625E0,-1.089961243E1,-3.201107788E1,3.806880951E1,5.091900348E1
2.344998625E0,-1.170325470E1,-3.449339294E1,3.547122955E1,5.084258504E1
2.355054625E0,-1.222769928E1,-3.678851318E1,3.302005768E1,5.092382096E1
2.365110625E0,-1.297953796E1,-3.886667633E1,3.037018585E1,5.100426574E1
2.375166625E0,-1.342900848E1,-4.074844360E1,2.775283051E1,5.109788182E1
2.385222625E0,-1.372779083E1,-4.230579376E1,2.519499969E1,5.111771157E1
2.395278625E0,-1.402421570E1,-4.367760468E1,2.241509247E1,5.105730258E1
2.405334625E0,-1.421266174E1,-4.493896484E1,1.972409821E1,5.109354524E1
2.415390625E0,-1.424536133E1,-4.614669800E1,1.685390472E1,5.115175618E1
2.425446625E0,-1.413669586E1,-4.704820251E1,1.396634674E1,5.107287314E1
2.435502625E0,-1.396980286E1,-4.789904022E1,1.107117462E1,5.110816328E1
2.445558625E0,-1.388579559E1,-4.838945770E1,8.276977539E0,5.101826431E1
2.455614625E0,-1.394134521E1,-4.893724823E1,5.273185730E0,5.115683589E1
2.465670625E0,-1.412996674E1,-4.909882355E1,2.191108704E0,5.113855093E1
2.475726625E0,-1.402886200E1,-4.918670654E1,-7.353363037E-1,5.115351199E1
