"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.690267583E0,-1.089111328E0,-1.716485596E1,-4.917260742E1,5.209379775E1
1.700241583E0,-8.076782227E-1,-1.888208008E1,-4.863934326E1,5.218209468E1
1.710215583E0,-1.805419922E-1,-2.036337280E1,-4.792895508E1,5.207575522E1
1.720190584E0,1.501464844E-2,-2.229016113E1,-4.649774170E1,5.156444019E1
1.730164583E0,8.516845703E-1,-2.439535522E1,-4.573483276E1,5.184142794E1
1.740138583E0,1.519042969E0,-2.622045898E1,-4.458807373E1,5.174858723E1
1.750112583E0,2.263183594E0,-2.821435547E1,-4.315118408E1,5.160616768E1
1.760086583E0,2.959106445E0,-3.017480469E1,-4.188793945E1,5.170952157E1
1.770060583E0,3.942382812E0,-3.197296143E1,-4.048834229E1,5.174087848E1
1.780034584E0,4.785217285E0,-3.384014893E1,-3.865747070E1,5.159897310E1
1.790008584E0,5.894104004E0,-3.566864014E1,-3.641412354E1,5.131257881E1
1.799982584E0,6.984497070E0,-3.693634033E1,-3.461141968E1,5.109820749E1
1.809956584E0,8.219909668E0,-3.876614380E1,-3.249215698E1,5.124569333E1
1.819930584E0,9.299682617E0,-4.049078369E1,-2.997775269E1,5.123137044E1
1.829905584E0,1.040551758E1,-4.174694824E1,-2.696762085E1,5.077730849E1
1.839879584E0,1.137127686E1,-4.299191284E1,-2.374008179E1,5.041033615E1
1.849853584E0,1.260192871E1,-4.391964722E1,-2.084835815E1,5.022348113E1
1.859827584E0,1.356146240E1,-4.469311523E1,-1.828567505E1,5.015728984E1
1.869801584E0,1.510754395E1,-4.535614014E1,-1.596701050E1,5.040201143E1
1.879775584E0,1.650689697E1,-4.573599243E1,-1.296563721E1,5.032262314E1
1.889749583E0,1.802050781E1,-4.565075684E1,-1.059161377E1,5.020869032E1
1.899723583E0,1.920550537E1,-4.564816284E1,-8.329833984E0,5.021944187E1
1.909697583E0,2.057061768E1,-4.550341797E1,-6.733306885E0,5.038897479E1
1.919671583E0,2.163464355E1,-4.495852661E1,-5.161560059E0,5.015943200E1
1.929645583E0,2.272076416E1,-4.439617920E1,-2.859344482E0,4.995427612E1
1.939619584E0,2.392730713E1,-4.380664062E1,-1.272888184E0,4.993153346E1
1.949594583E0,2.527362061E1,-4.326431274E1,-1.919250488E-1,5.010582292E1
1.959568583E0,2.590264893E1,-4.254037476E1,1.213958740E0,4.982072261E1
1.969542583E0,2.731347656E1,-4.198440552E1,1.938537598E0,5.012458715E1
1.979516583E0,2.819860840E1,-4.106054688E1,3.277343750E0,4.991864389E1
1.989490584E0,2.916510010E1,-4.018096924E1,3.987274170E0,4.980975515E1
1.999464584E0,3.026257324E1,-3.914590454E1,4.743499756E0,4.970639769E1
2.009438584E0,3.132324219E1,-3.823077393E1,5.600463867E0,4.974035355E1
2.019412584E0,3.214709473E1,-3.719030762E1,6.478118896E0,4.958347209E1
2.029386584E0,3.333306885E1,-3.642932129E1,6.979400635E0,4.986883758E1
2.039360583E0,3.423809814E1,-3.538366699E1,7.858673096E0,4.985990370E1
