"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.007666875E0,1.529101562E1,-2.191732788E1,4.411291504E1,5.157648392E1
3.017640875E0,1.523004150E1,-1.948162842E1,4.546286011E1,5.175287102E1
3.027613875E0,1.524536133E1,-1.769720459E1,4.636621094E1,5.191760404E1
3.037587875E0,1.545404053E1,-1.546102905E1,4.736148071E1,5.216301988E1
3.047561875E0,1.545404053E1,-1.307189941E1,4.771029663E1,5.182638640E1
3.057535875E0,1.523321533E1,-1.074249268E1,4.842980957E1,5.189314457E1
3.067509875E0,1.524597168E1,-8.226089478E0,4.933374023E1,5.228695943E1
3.077483875E0,1.518164062E1,-5.999816895E0,4.974362183E1,5.235368112E1
3.087457875E0,1.508081055E1,-3.441757202E0,4.985983276E1,5.220420924E1
3.097430875E0,1.513385010E1,-1.217773438E0,4.998477173E1,5.223977216E1
3.107404875E0,1.475579834E1,1.040924072E0,4.967111206E1,5.182698603E1
3.117378875E0,1.441973877E1,3.321243286E0,4.966946411E1,5.182678061E1
3.127352875E0,1.350054932E1,5.919952393E0,4.959796143E1,5.174232741E1
3.137326875E0,1.287103271E1,8.140518188E0,4.949880981E1,5.178864444E1
3.147300875E0,1.221618652E1,1.057101440E1,4.974728394E1,5.230462520E1
3.157273875E0,1.147589111E1,1.287017822E1,4.916854858E1,5.210454619E1
3.167247875E0,1.099157715E1,1.530393982E1,4.840701294E1,5.194481922E1
3.177221875E0,1.018011475E1,1.743933105E1,4.806335449E1,5.213301304E1
3.187195875E0,9.409423828E0,1.968997192E1,4.698236084E1,5.180322848E1
